                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     31,                 1.0559,                0.80273,                 1.5267,                0.77733,                0.78309,                0.83973,                0.49632,                 1.4015,                0.93706,                  1.717,              0.0005309,              0.0005309,              0.0005309
                     32,                 1.0274,                0.75749,                 1.5052,                 0.7604,                0.78754,                0.82832,                0.48839,                 1.4225,                0.95382,                 1.7647,             0.00047783,             0.00047783,             0.00047783
                     33,                 1.0002,                0.72863,                 1.4788,                0.76993,                0.80423,                0.82726,                0.48717,                 1.4346,                0.92752,                 1.7666,             0.00042476,             0.00042476,             0.00042476
                     34,                0.98898,                0.71978,                 1.4707,                0.79096,                0.78705,                0.84278,                0.50718,                  1.366,                 0.9085,                 1.6948,             0.00037168,             0.00037168,             0.00037168
                     35,                0.96913,                0.69333,                 1.4524,                0.79679,                0.80253,                0.84309,                0.51398,                 1.3485,                0.90289,                 1.6865,             0.00031861,             0.00031861,             0.00031861
                     36,                0.95865,                0.67847,                 1.4441,                 0.7987,                0.80089,                0.83834,                0.50375,                  1.379,                0.90725,                 1.7206,             0.00026554,             0.00026554,             0.00026554
                     37,                0.95261,                0.66302,                 1.4376,                0.80062,                0.78309,                 0.8371,                0.50396,                 1.3845,                0.90895,                  1.729,             0.00021247,             0.00021247,             0.00021247
                     38,                0.93836,                0.64397,                 1.4234,                0.78237,                0.80979,                0.83612,                 0.5082,                 1.3559,                0.89925,                 1.7001,             0.00015939,             0.00015939,             0.00015939
                     39,                 0.9229,                0.63615,                 1.4082,                0.78318,                 0.8198,                0.84357,                0.51106,                 1.3662,                0.88729,                 1.7099,             0.00010632,             0.00010632,             0.00010632
                     40,                0.92491,                0.63164,                 1.4094,                0.78301,                0.81758,                0.83809,                0.50707,                 1.3671,                  0.894,                 1.7114,             5.3246e-05,             5.3246e-05,             5.3246e-05
