                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     43,                 1.1006,                  1.067,                 1.4724,                0.80284,                0.77531,                0.84032,                0.49391,                 1.4674,                0.92767,                  1.779,              0.0010991,              0.0010991,              0.0010991
                     44,                 1.0831,                 1.0418,                  1.459,                0.79651,                0.75751,                0.83298,                0.49889,                 1.4355,                0.92305,                 1.7598,              0.0010908,              0.0010908,              0.0010908
                     45,                 1.0782,                 1.0253,                 1.4519,                0.79861,                0.78532,                0.84797,                0.50161,                 1.4487,                0.91087,                  1.761,              0.0010826,              0.0010826,              0.0010826
                     46,                 1.0779,                 1.0314,                  1.451,                0.79871,                0.77682,                0.85177,                0.48734,                 1.5041,                0.91852,                 1.8191,              0.0010743,              0.0010743,              0.0010743
                     47,                 1.0819,                 1.0371,                 1.4541,                0.82876,                0.75862,                 0.8461,                0.50272,                 1.4418,                0.90592,                 1.7616,               0.001066,               0.001066,               0.001066
                     48,                 1.0736,                 1.0163,                 1.4497,                0.80025,                0.80213,                  0.857,                0.51372,                 1.4301,                0.89456,                 1.7456,              0.0010578,              0.0010578,              0.0010578
                     49,                 1.0814,                 1.0248,                 1.4548,                0.81593,                0.78309,                0.85591,                0.51164,                 1.4191,                0.88803,                  1.738,              0.0010495,              0.0010495,              0.0010495
                     50,                   1.07,                 1.0177,                 1.4489,                0.78666,                0.77113,                0.83508,                0.49311,                 1.4664,                0.92004,                 1.7861,              0.0010412,              0.0010412,              0.0010412
                     51,                 1.0599,                 1.0099,                  1.439,                0.78888,                0.78139,                0.83946,                0.49501,                 1.4679,                0.91086,                 1.7876,               0.001033,               0.001033,               0.001033
                     52,                 1.0605,                  1.008,                 1.4412,                0.79619,                 0.7931,                0.84826,                0.49873,                 1.4327,                0.90621,                 1.7461,              0.0010247,              0.0010247,              0.0010247
                     53,                 1.0664,                0.99785,                 1.4389,                0.81065,                0.79422,                0.84609,                0.50597,                 1.4274,                0.89073,                 1.7635,              0.0010164,              0.0010164,              0.0010164
                     54,                 1.0568,                0.98402,                  1.435,                0.80336,                0.78198,                0.84812,                0.50567,                 1.4214,                0.89155,                 1.7459,              0.0010082,              0.0010082,              0.0010082
                     55,                 1.0556,                0.99624,                  1.435,                0.82058,                0.78347,                 0.8494,                 0.5098,                 1.4236,                0.88695,                 1.7524,             0.00099991,             0.00099991,             0.00099991
                     56,                 1.0473,                 0.9755,                  1.426,                0.81793,                0.78198,                  0.847,                0.50513,                 1.4513,                0.88202,                 1.7788,             0.00099165,             0.00099165,             0.00099165
                     57,                 1.0441,                0.98298,                  1.427,                0.80397,                0.79088,                0.84396,                0.50377,                 1.4322,                0.89518,                 1.7587,             0.00098339,             0.00098339,             0.00098339
                     58,                 1.0507,                0.97588,                  1.427,                0.80443,                0.79156,                0.84468,                0.49584,                 1.4527,                0.91107,                 1.7773,             0.00097512,             0.00097512,             0.00097512
                     59,                 1.0403,                0.96754,                 1.4143,                0.79503,                0.78955,                0.84605,                0.49436,                 1.4473,                0.90461,                 1.7738,             0.00096686,             0.00096686,             0.00096686
                     60,                 1.0312,                0.96182,                 1.4126,                0.81676,                 0.7842,                0.85208,                0.50222,                 1.4433,                0.88982,                 1.7788,              0.0009586,              0.0009586,              0.0009586
                     61,                 1.0462,                0.96423,                 1.4238,                0.78427,                0.81685,                0.84936,                0.49976,                 1.4568,                0.89224,                 1.7862,             0.00095033,             0.00095033,             0.00095033
                     62,                 1.0335,                0.95928,                 1.4122,                0.79834,                0.80868,                0.84524,                 0.4945,                 1.4659,                0.89817,                 1.7908,             0.00094207,             0.00094207,             0.00094207
                     63,                 1.0332,                0.95508,                 1.4191,                0.78492,                0.80534,                0.85044,                0.50122,                 1.4506,                0.88834,                 1.7739,              0.0009338,              0.0009338,              0.0009338
                     64,                  1.039,                0.95674,                 1.4124,                0.78192,                0.81758,                0.85112,                0.50411,                 1.4425,                0.88392,                 1.7677,             0.00092554,             0.00092554,             0.00092554
                     65,                 1.0266,                0.94713,                 1.4063,                 0.8121,                0.79644,                0.84885,                0.49945,                 1.4501,                0.87768,                 1.7861,             0.00091728,             0.00091728,             0.00091728
                     66,                 1.0125,                0.94335,                 1.4028,                0.80143,                0.79014,                0.84261,                0.49936,                 1.4539,                0.87655,                 1.7931,             0.00090901,             0.00090901,             0.00090901
                     67,                 1.0196,                0.93019,                 1.4052,                0.79801,                0.80645,                0.83895,                0.49732,                 1.4614,                0.87796,                 1.7973,             0.00090075,             0.00090075,             0.00090075
                     68,                 1.0092,                0.91822,                 1.3938,                0.81913,                0.78865,                0.84758,                 0.4986,                  1.464,                0.86729,                 1.8015,             0.00089249,             0.00089249,             0.00089249
                     69,                 1.0208,                0.93726,                 1.4063,                0.84058,                0.76196,                0.84156,                0.49684,                 1.4519,                 0.8732,                 1.7859,             0.00088422,             0.00088422,             0.00088422
                     70,                  1.013,                0.93206,                 1.3978,                0.80819,                0.78643,                0.84055,                0.49943,                 1.4495,                0.88194,                 1.7869,             0.00087596,             0.00087596,             0.00087596
                     71,                 1.0077,                0.92218,                 1.3979,                 0.7999,                 0.7931,                0.83678,                0.49809,                 1.4481,                0.89006,                 1.7899,             0.00086769,             0.00086769,             0.00086769
                     72,                  1.005,                0.91937,                 1.3908,                 0.7949,                0.78754,                0.83549,                0.49835,                 1.4492,                0.88486,                 1.7925,             0.00085943,             0.00085943,             0.00085943
                     73,                 1.0084,                0.91598,                 1.3916,                0.78685,                0.78754,                0.83725,                0.49853,                 1.4524,                0.88848,                 1.7936,             0.00085117,             0.00085117,             0.00085117
                     74,                0.99699,                0.90433,                 1.3838,                0.78827,                0.78309,                0.83777,                 0.5034,                 1.4573,                0.88598,                 1.8001,              0.0008429,              0.0008429,              0.0008429
                     75,                0.99789,                0.90479,                 1.3859,                0.79871,                0.77642,                0.83834,                0.50389,                 1.4455,                0.88655,                 1.7902,             0.00083464,             0.00083464,             0.00083464
                     76,                0.99127,                0.90466,                 1.3808,                0.77833,                0.79422,                0.84323,                 0.5072,                 1.4305,                0.88426,                 1.7756,             0.00082638,             0.00082638,             0.00082638
                     77,                0.99783,                0.91104,                 1.3863,                0.82085,                0.75941,                0.84176,                0.51354,                 1.4245,                0.87588,                 1.7673,             0.00081811,             0.00081811,             0.00081811
                     78,                0.99759,                0.90859,                 1.3858,                0.80015,                0.78754,                0.84331,                0.51062,                 1.4229,                0.88673,                 1.7685,             0.00080985,             0.00080985,             0.00080985
                     79,                0.98698,                0.89372,                 1.3744,                0.80174,                 0.7917,                0.84328,                0.51493,                 1.4222,                0.88587,                 1.7689,             0.00080158,             0.00080158,             0.00080158
                     80,                0.99098,                0.89879,                 1.3744,                0.80005,                0.79088,                0.84089,                0.51059,                 1.4271,                0.88153,                 1.7725,             0.00079332,             0.00079332,             0.00079332
                     81,                0.99335,                0.88912,                 1.3768,                0.79693,                 0.7931,                0.84328,                0.50503,                 1.4313,                0.88261,                 1.7761,             0.00078506,             0.00078506,             0.00078506
                     82,                0.98072,                0.88833,                 1.3679,                 0.8005,                0.79422,                 0.8429,                0.50678,                 1.4332,                 0.8854,                  1.779,             0.00077679,             0.00077679,             0.00077679
                     83,                0.98886,                0.88114,                 1.3751,                0.80187,                0.78785,                0.84139,                0.50826,                 1.4262,                0.88171,                 1.7695,             0.00076853,             0.00076853,             0.00076853
                     84,                0.98198,                0.87923,                 1.3678,                0.79825,                0.78309,                0.83956,                0.50568,                 1.4276,                0.88671,                 1.7737,             0.00076027,             0.00076027,             0.00076027
                     85,                0.97672,                0.88451,                 1.3685,                0.80619,                0.78658,                0.84277,                0.50517,                 1.4305,                 0.8858,                 1.7792,               0.000752,               0.000752,               0.000752
                     86,                0.97341,                0.88028,                 1.3688,                 0.8222,                0.76974,                0.84486,                0.50733,                 1.4331,                0.88657,                 1.7809,             0.00074374,             0.00074374,             0.00074374
                     87,                0.97079,                0.86733,                  1.365,                0.81174,                0.77701,                0.84458,                0.50558,                 1.4357,                0.88322,                 1.7835,             0.00073548,             0.00073548,             0.00073548
                     88,                0.97355,                0.86691,                 1.3633,                0.79806,                 0.7842,                0.84614,                0.50823,                 1.4422,                0.88064,                 1.7896,             0.00072721,             0.00072721,             0.00072721
                     89,                0.96945,                0.87646,                 1.3635,                 0.7942,                0.78983,                 0.8482,                0.50962,                 1.4449,                0.87641,                 1.7913,             0.00071895,             0.00071895,             0.00071895
                     90,                0.97193,                0.87585,                 1.3624,                0.79083,                0.79644,                0.84845,                0.50957,                 1.4448,                0.87466,                 1.7923,             0.00071068,             0.00071068,             0.00071068
                     91,                0.96862,                0.86674,                 1.3594,                0.79151,                0.79978,                0.84487,                0.50723,                 1.4492,                 0.8754,                 1.7981,             0.00070242,             0.00070242,             0.00070242
                     92,                0.96192,                0.85983,                 1.3565,                0.81007,                0.78309,                0.84421,                0.50717,                 1.4553,                0.87531,                  1.805,             0.00069416,             0.00069416,             0.00069416
                     93,                0.95355,                0.85413,                 1.3494,                0.81983,                0.77948,                 0.8427,                  0.507,                 1.4591,                0.87656,                 1.8095,             0.00068589,             0.00068589,             0.00068589
                     94,                0.94836,                0.85012,                 1.3477,                 0.7912,                0.79662,                0.84077,                0.50467,                 1.4581,                 0.8779,                   1.81,             0.00067763,             0.00067763,             0.00067763
                     95,                0.95595,                0.84284,                 1.3487,                0.79773,                0.78967,                0.83953,                0.50341,                  1.456,                0.88024,                 1.8095,             0.00066937,             0.00066937,             0.00066937
                     96,                0.95281,                0.84712,                 1.3473,                0.79086,                0.79755,                0.83906,                0.50422,                 1.4586,                0.88379,                 1.8134,              0.0006611,              0.0006611,              0.0006611
                     97,                0.94649,                0.84884,                 1.3463,                0.79571,                0.79755,                0.83949,                0.50473,                 1.4586,                0.88347,                 1.8136,             0.00065284,             0.00065284,             0.00065284
                     98,                0.95344,                0.84106,                 1.3485,                 0.7988,                0.79533,                0.84081,                0.50757,                  1.457,                 0.8834,                 1.8132,             0.00064457,             0.00064457,             0.00064457
