                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                 1.2111,                 1.2774,                 1.5794,                0.74088,                0.76307,                0.81075,                0.44478,                 1.5397,                 1.0813,                 1.8468,              0.0015541,              0.0015541,              0.0015541
                     21,                 1.2189,                 1.2749,                 1.5819,                0.75284,                0.72506,                0.79449,                0.43673,                 1.4888,                 1.1005,                 1.8181,              0.0015349,              0.0015349,              0.0015349
                     22,                  1.196,                 1.2534,                  1.562,                0.73303,                0.74194,                0.78227,                  0.423,                 1.5923,                 1.1291,                 1.9142,              0.0015158,              0.0015158,              0.0015158
                     23,                 1.2023,                 1.2492,                 1.5652,                0.75844,                0.75789,                0.81152,                0.45016,                 1.4993,                 1.0874,                 1.8288,              0.0014966,              0.0014966,              0.0014966
                     24,                 1.1964,                 1.2381,                 1.5563,                0.77702,                0.75195,                0.82289,                0.44982,                 1.5419,                 1.0866,                 1.8439,              0.0014774,              0.0014774,              0.0014774
                     25,                 1.1876,                 1.2337,                 1.5579,                0.78794,                0.74395,                0.81649,                0.44381,                 1.5571,                 1.0744,                 1.8641,              0.0014582,              0.0014582,              0.0014582
                     26,                 1.1739,                 1.2086,                 1.5424,                0.77686,                0.73971,                0.80515,                0.46477,                  1.478,                 1.0371,                  1.809,               0.001439,               0.001439,               0.001439
                     27,                 1.1903,                 1.1967,                 1.5522,                0.80352,                0.75059,                0.81731,                0.43855,                   1.58,                 1.0354,                 1.8697,              0.0014198,              0.0014198,              0.0014198
                     28,                 1.1735,                 1.1877,                 1.5347,                0.78682,                0.71845,                0.81028,                0.44649,                  1.534,                 1.0599,                 1.8402,              0.0014006,              0.0014006,              0.0014006
                     29,                 1.1712,                 1.1811,                 1.5328,                0.77899,                0.74493,                0.80673,                0.44108,                   1.58,                 1.0577,                   1.87,              0.0013814,              0.0013814,              0.0013814
                     30,                 1.1728,                 1.1844,                 1.5318,                0.76719,                0.74046,                0.79651,                0.44434,                 1.5102,                 1.0789,                 1.8278,              0.0013623,              0.0013623,              0.0013623
                     31,                  1.156,                 1.1658,                 1.5205,                 0.7849,                0.75417,                0.82182,                0.46905,                 1.4939,                 1.0233,                 1.8072,              0.0013431,              0.0013431,              0.0013431
                     32,                 1.1596,                 1.1643,                  1.524,                0.78002,                0.75528,                0.81859,                0.44934,                   1.53,                 1.0242,                  1.837,              0.0013239,              0.0013239,              0.0013239
                     33,                 1.1406,                 1.1475,                 1.5106,                0.79267,                0.76125,                0.82897,                0.46562,                 1.5188,                 1.0128,                 1.8344,              0.0013047,              0.0013047,              0.0013047
                     34,                 1.1498,                 1.1477,                 1.5158,                0.75703,                 0.7694,                0.82005,                 0.4724,                 1.4623,                 1.0173,                  1.794,              0.0012855,              0.0012855,              0.0012855
                     35,                 1.1476,                 1.1516,                 1.5182,                0.76915,                0.77419,                 0.8201,                0.45974,                 1.4968,                0.99752,                 1.8084,              0.0012663,              0.0012663,              0.0012663
                     36,                  1.142,                 1.1384,                 1.5084,                0.76579,                0.78559,                0.82702,                0.47409,                 1.4401,                 0.9863,                 1.7489,              0.0012471,              0.0012471,              0.0012471
                     37,                 1.1398,                 1.1443,                 1.5087,                0.77966,                0.75572,                0.81764,                0.45721,                 1.5011,                 1.0159,                 1.8249,               0.001228,               0.001228,               0.001228
                     38,                 1.1391,                  1.117,                 1.5072,                0.80629,                0.77197,                0.83341,                0.46962,                 1.4868,                0.96541,                 1.7866,              0.0012088,              0.0012088,              0.0012088
                     39,                 1.1198,                 1.1149,                  1.497,                0.80355,                0.76895,                0.83781,                 0.4689,                 1.4949,                0.97085,                  1.801,              0.0011896,              0.0011896,              0.0011896
                     40,                  1.126,                 1.1035,                 1.4958,                0.79197,                0.78198,                0.83432,                0.48235,                   1.46,                0.98972,                 1.7669,              0.0011704,              0.0011704,              0.0011704
                     41,                 1.1182,                 1.0979,                 1.4853,                0.79794,                0.75556,                0.83315,                0.46821,                 1.5153,                0.98623,                 1.8014,              0.0011512,              0.0011512,              0.0011512
                     42,                 1.1139,                 1.0884,                 1.4837,                0.80138,                0.75528,                0.83774,                0.47295,                 1.4906,                0.98356,                 1.7983,               0.001132,               0.001132,               0.001132
                     43,                 1.1181,                 1.1089,                 1.4864,                0.79361,                0.78275,                0.84597,                0.48731,                 1.4955,                 0.9489,                 1.7977,              0.0011128,              0.0011128,              0.0011128
                     44,                 1.1116,                 1.0804,                 1.4839,                0.79531,                0.77797,                0.84504,                0.48933,                 1.4417,                0.95282,                 1.7502,              0.0010936,              0.0010936,              0.0010936
                     45,                 1.0991,                 1.0654,                 1.4706,                0.76565,                0.80089,                0.83794,                0.48982,                 1.4553,                0.95906,                 1.7614,              0.0010745,              0.0010745,              0.0010745
                     46,                 1.1023,                 1.0637,                 1.4734,                0.81207,                0.77388,                0.83758,                0.48283,                  1.462,                 0.9545,                 1.7704,              0.0010553,              0.0010553,              0.0010553
                     47,                  1.096,                 1.0705,                 1.4727,                0.78314,                 0.7753,                0.83294,                0.47987,                 1.4705,                0.96271,                 1.7834,              0.0010361,              0.0010361,              0.0010361
                     48,                  1.093,                 1.0494,                 1.4687,                0.79842,                0.78087,                0.84539,                0.48877,                 1.4539,                0.93106,                 1.7705,              0.0010169,              0.0010169,              0.0010169
                     49,                 1.0953,                 1.0573,                 1.4694,                0.79813,                0.78309,                0.85131,                0.49067,                 1.4461,                0.95344,                 1.7602,             0.00099771,             0.00099771,             0.00099771
                     50,                 1.0907,                 1.0517,                 1.4705,                0.76187,                0.80311,                0.83467,                0.47661,                 1.4791,                 0.9459,                 1.7982,             0.00097853,             0.00097853,             0.00097853
                     51,                  1.079,                 1.0463,                 1.4588,                0.78859,                0.77592,                  0.842,                0.49105,                  1.459,                0.93524,                 1.7784,             0.00095934,             0.00095934,             0.00095934
                     52,                 1.0796,                 1.0426,                 1.4613,                0.79789,                0.78166,                0.84818,                0.49718,                 1.4206,                0.92887,                 1.7383,             0.00094015,             0.00094015,             0.00094015
                     53,                 1.0806,                 1.0262,                 1.4576,                0.79017,                0.79168,                0.84898,                0.49395,                 1.4361,                0.93679,                 1.7514,             0.00092097,             0.00092097,             0.00092097
                     54,                 1.0674,                 1.0159,                 1.4518,                0.79441,                0.77642,                0.84171,                0.49328,                 1.4289,                0.93438,                 1.7433,             0.00090178,             0.00090178,             0.00090178
                     55,                 1.0661,                 1.0189,                 1.4485,                0.80908,                0.79422,                0.85176,                0.50018,                  1.452,                0.92515,                 1.7625,             0.00088259,             0.00088259,             0.00088259
                     56,                 1.0617,                0.99702,                 1.4403,                0.79916,                  0.779,                0.84704,                0.49722,                 1.4519,                0.90801,                 1.7658,             0.00086341,             0.00086341,             0.00086341
                     57,                 1.0552,                 1.0051,                  1.438,                0.79352,                0.79084,                0.85193,                0.49973,                 1.4403,                0.92874,                  1.761,             0.00084422,             0.00084422,             0.00084422
                     58,                 1.0561,                 0.9988,                 1.4358,                0.77911,                0.81606,                0.84721,                0.49225,                 1.4501,                0.93276,                 1.7688,             0.00082503,             0.00082503,             0.00082503
                     59,                 1.0542,                0.98574,                 1.4288,                0.82338,                0.75751,                 0.8467,                0.49233,                 1.4436,                0.92145,                  1.764,             0.00080584,             0.00080584,             0.00080584
                     60,                 1.0472,                0.97969,                 1.4306,                0.80875,                0.77144,                0.84738,                0.49116,                 1.4474,                0.92343,                 1.7676,             0.00078666,             0.00078666,             0.00078666
                     61,                 1.0539,                0.97854,                 1.4329,                0.79802,                0.76752,                0.84825,                0.49437,                 1.4427,                0.92179,                 1.7643,             0.00076747,             0.00076747,             0.00076747
                     62,                 1.0493,                0.97697,                 1.4293,                0.76288,                0.80163,                0.84578,                0.49222,                 1.4513,                0.92182,                 1.7753,             0.00074828,             0.00074828,             0.00074828
                     63,                 1.0397,                0.97023,                 1.4207,                0.79883,                0.77299,                0.84561,                 0.4934,                 1.4574,                0.91347,                 1.7819,              0.0007291,              0.0007291,              0.0007291
                     64,                 1.0482,                0.96705,                 1.4214,                 0.7974,                0.78367,                0.84991,                0.49447,                 1.4568,                0.91477,                  1.781,             0.00070991,             0.00070991,             0.00070991
                     65,                 1.0361,                0.96203,                 1.4143,                0.82471,                 0.7564,                0.84876,                0.49588,                  1.449,                0.92545,                 1.7761,             0.00069072,             0.00069072,             0.00069072
                     66,                 1.0156,                0.94549,                  1.408,                0.81173,                0.77642,                0.85048,                0.49869,                 1.4364,                0.92295,                 1.7633,             0.00067154,             0.00067154,             0.00067154
                     67,                 1.0213,                 0.9373,                 1.4096,                 0.8093,                0.79306,                   0.85,                0.50024,                 1.4333,                0.90843,                 1.7577,             0.00065235,             0.00065235,             0.00065235
                     68,                  1.018,                0.93715,                 1.4041,                0.81839,                0.77195,                 0.8484,                0.50238,                 1.4209,                0.91177,                 1.7468,             0.00063316,             0.00063316,             0.00063316
                     69,                 1.0192,                0.94684,                 1.4094,                 0.7951,                0.79978,                0.85599,                0.50425,                 1.4218,                0.89277,                 1.7442,             0.00061398,             0.00061398,             0.00061398
                     70,                 1.0117,                0.93218,                 1.3989,                0.79548,                0.79978,                0.85246,                0.50453,                 1.4239,                0.88767,                 1.7499,             0.00059479,             0.00059479,             0.00059479
                     71,                  1.011,                0.91649,                 1.4004,                0.79254,                0.79422,                 0.8548,                0.50597,                  1.425,                0.89451,                 1.7516,              0.0005756,              0.0005756,              0.0005756
                     72,                 1.0011,                0.91942,                 1.3911,                0.82422,                0.77531,                0.85212,                0.50619,                 1.4268,                0.89603,                 1.7553,             0.00055642,             0.00055642,             0.00055642
                     73,                 1.0002,                0.91551,                 1.3897,                0.81238,                0.78505,                0.85091,                 0.5044,                 1.4321,                0.88986,                 1.7633,             0.00053723,             0.00053723,             0.00053723
                     74,                0.99329,                0.90026,                 1.3862,                0.79515,                0.78198,                0.84741,                0.50723,                 1.4182,                 0.8881,                 1.7497,             0.00051804,             0.00051804,             0.00051804
                     75,                 0.9927,                0.90374,                 1.3851,                0.80723,                0.77321,                0.84789,                0.51176,                 1.4132,                0.88361,                 1.7464,             0.00049886,             0.00049886,             0.00049886
                     76,                0.98449,                0.89144,                 1.3792,                 0.7846,                0.79533,                 0.8471,                0.50696,                 1.4109,                0.88593,                 1.7474,             0.00047967,             0.00047967,             0.00047967
                     77,                0.98003,                0.89484,                 1.3786,                0.79252,                0.79088,                0.84657,                0.50697,                 1.4136,                0.88607,                 1.7547,             0.00046048,             0.00046048,             0.00046048
                     78,                0.99224,                0.90025,                 1.3855,                0.79704,                 0.7931,                0.84819,                0.50491,                   1.42,                0.88595,                 1.7626,              0.0004413,              0.0004413,              0.0004413
                     79,                0.97404,                0.88784,                 1.3713,                 0.7821,                0.80647,                0.84701,                  0.504,                 1.4233,                0.89456,                 1.7676,             0.00042211,             0.00042211,             0.00042211
                     80,                0.97229,                0.88152,                 1.3673,                0.77327,                0.80756,                0.84662,                0.50511,                 1.4282,                0.89612,                 1.7743,             0.00040292,             0.00040292,             0.00040292
                     81,                0.97247,                0.87647,                 1.3666,                0.77126,                0.81313,                0.84661,                0.50605,                 1.4259,                 0.8912,                 1.7739,             0.00038374,             0.00038374,             0.00038374
                     82,                0.96647,                0.86295,                 1.3608,                0.78905,                0.80304,                0.84696,                0.50732,                 1.4263,                 0.8913,                 1.7756,             0.00036455,             0.00036455,             0.00036455
                     83,                0.96174,                0.86367,                 1.3642,                0.80352,                0.78865,                0.84695,                0.50873,                 1.4193,                0.89409,                 1.7665,             0.00034536,             0.00034536,             0.00034536
                     84,                0.95567,                0.86521,                 1.3527,                0.80348,                0.78198,                0.84707,                0.50965,                 1.4212,                 0.8945,                  1.769,             0.00032618,             0.00032618,             0.00032618
                     85,                 0.9581,                0.86025,                 1.3585,                0.80581,                 0.7847,                0.84717,                0.51087,                 1.4218,                0.89366,                 1.7676,             0.00030699,             0.00030699,             0.00030699
                     86,                0.95383,                0.85205,                 1.3588,                0.80903,                0.78198,                0.84733,                0.51159,                 1.4208,                0.89205,                 1.7649,              0.0002878,              0.0002878,              0.0002878
                     87,                0.93985,                0.83856,                 1.3501,                0.80722,                 0.7931,                0.84943,                0.51225,                 1.4182,                0.89236,                 1.7637,             0.00026862,             0.00026862,             0.00026862
                     88,                0.94056,                0.83729,                 1.3464,                0.80978,                0.78609,                0.84885,                0.51045,                 1.4156,                0.89338,                 1.7612,             0.00024943,             0.00024943,             0.00024943
                     89,                0.93945,                0.84356,                 1.3457,                0.80512,                 0.7931,                0.84991,                 0.5114,                 1.4132,                0.89125,                 1.7593,             0.00023024,             0.00023024,             0.00023024
                     90,                0.93655,                0.83596,                 1.3423,                0.80003,                0.80105,                 0.8488,                0.51238,                 1.4136,                0.88945,                  1.759,             0.00021105,             0.00021105,             0.00021105
                     91,                0.89717,                0.58964,                 1.3808,                0.80927,                 0.7931,                0.84997,                0.51162,                 1.4098,                0.88781,                 1.7555,             0.00019187,             0.00019187,             0.00019187
                     92,                0.87294,                0.56119,                 1.3557,                0.81493,                 0.7886,                0.85099,                0.51286,                 1.4098,                0.88342,                 1.7554,             0.00017268,             0.00017268,             0.00017268
                     93,                0.85959,                0.54571,                 1.3402,                0.81074,                 0.7931,                 0.8534,                0.51298,                 1.4142,                0.88061,                 1.7607,             0.00015349,             0.00015349,             0.00015349
                     94,                0.84962,                0.52695,                 1.3365,                0.81182,                0.80089,                0.85359,                0.51284,                 1.4153,                0.88039,                  1.763,             0.00013431,             0.00013431,             0.00013431
                     95,                0.84236,                0.52847,                 1.3258,                0.80889,                0.80534,                0.85347,                0.51246,                 1.4147,                 0.8783,                 1.7636,             0.00011512,             0.00011512,             0.00011512
                     96,                0.83163,                0.51452,                 1.3197,                0.80732,                0.80534,                0.85196,                0.51131,                 1.4135,                0.87758,                 1.7648,             9.5934e-05,             9.5934e-05,             9.5934e-05
                     97,                0.82666,                0.51333,                  1.313,                0.81015,                0.80423,                0.85287,                0.51369,                 1.4135,                0.87823,                 1.7659,             7.6747e-05,             7.6747e-05,             7.6747e-05
                     98,                0.82408,                0.51061,                 1.3138,                0.80566,                0.79644,                0.85278,                0.51312,                 1.4132,                0.88027,                 1.7664,             5.7561e-05,             5.7561e-05,             5.7561e-05
                     99,                0.81264,                0.50342,                 1.3016,                 0.8087,                0.79533,                0.85305,                0.51337,                  1.412,                0.88162,                  1.766,             3.8374e-05,             3.8374e-05,             3.8374e-05
                    100,                0.81108,                0.50008,                 1.3037,                0.81504,                0.79404,                0.85304,                 0.5122,                 1.4111,                0.88205,                  1.766,             1.9187e-05,             1.9187e-05,             1.9187e-05
