                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                 1.2111,                 1.3054,                 1.5828,                0.79185,                0.69821,                0.79683,                0.42719,                  1.538,                 1.1182,                 1.8498,              0.0015572,              0.0015572,              0.0015572
                     15,                 1.2193,                  1.284,                 1.5826,                 0.7796,                0.68854,                0.77571,                0.40125,                 1.6872,                 1.1529,                 2.0033,              0.0014995,              0.0014995,              0.0014995
                     16,                 1.2107,                 1.2633,                 1.5715,                0.75919,                0.73644,                0.79765,                0.42731,                 1.5701,                 1.0911,                 1.8855,              0.0014419,              0.0014419,              0.0014419
                     17,                 1.1939,                 1.2573,                 1.5678,                0.76561,                0.75575,                0.79625,                0.44522,                  1.528,                 1.0718,                 1.8344,              0.0013842,              0.0013842,              0.0013842
                     18,                   1.18,                 1.2343,                 1.5541,                0.74221,                0.76222,                0.79488,                0.42198,                 1.6222,                 1.0833,                 1.9029,              0.0013265,              0.0013265,              0.0013265
                     19,                 1.1724,                 1.2078,                 1.5432,                 0.7462,                0.75549,                0.80189,                0.45003,                 1.4939,                 1.0669,                 1.8069,              0.0012688,              0.0012688,              0.0012688
                     20,                 1.1723,                 1.2033,                 1.5461,                0.78799,                0.73971,                0.81368,                 0.4474,                 1.5513,                 1.0297,                  1.863,              0.0012112,              0.0012112,              0.0012112
                     21,                  1.161,                 1.1946,                 1.5302,                 0.7641,                0.77197,                0.81054,                0.45621,                 1.5133,                 1.0396,                 1.8314,              0.0011535,              0.0011535,              0.0011535
                     22,                 1.1454,                 1.1672,                 1.5166,                0.78083,                0.75296,                0.81571,                0.44991,                 1.5435,                 1.0483,                 1.8658,              0.0010958,              0.0010958,              0.0010958
                     23,                 1.1436,                 1.1546,                 1.5177,                0.75985,                 0.7475,                0.80147,                0.44536,                 1.5351,                 1.0546,                 1.8468,              0.0010381,              0.0010381,              0.0010381
                     24,                 1.1331,                 1.1483,                 1.5053,                0.78416,                0.71934,                 0.8162,                0.46605,                 1.4737,                  1.038,                 1.7973,             0.00098047,             0.00098047,             0.00098047
                     25,                  1.126,                 1.1304,                 1.5053,                0.76143,                0.75751,                0.81845,                0.46578,                 1.5266,                 1.0055,                 1.8344,              0.0009228,              0.0009228,              0.0009228
                     26,                 1.1031,                  1.104,                 1.4881,                0.81436,                0.75146,                0.82421,                 0.4858,                 1.4238,                 0.9777,                 1.7619,             0.00086512,             0.00086512,             0.00086512
                     27,                 1.1161,                 1.0902,                 1.4949,                0.76646,                0.76196,                0.81923,                 0.4659,                 1.4901,                0.99721,                 1.8125,             0.00080745,             0.00080745,             0.00080745
                     28,                 1.0909,                 1.0777,                 1.4725,                0.77784,                0.78532,                0.83082,                0.46893,                 1.4724,                0.96857,                 1.7898,             0.00074977,             0.00074977,             0.00074977
                     29,                 1.0872,                 1.0685,                 1.4703,                0.78138,                0.77524,                0.81841,                0.46756,                 1.4714,                0.98398,                 1.7983,              0.0006921,              0.0006921,              0.0006921
                     30,                 1.0832,                 1.0514,                 1.4628,                0.77939,                0.76863,                0.82641,                0.47391,                 1.4846,                0.96082,                 1.8008,             0.00063442,             0.00063442,             0.00063442
                     31,                 1.0694,                0.82185,                 1.5358,                0.80419,                0.76641,                0.82838,                0.48311,                 1.4483,                0.95717,                 1.7673,             0.00057675,             0.00057675,             0.00057675
                     32,                 1.0427,                  0.782,                 1.5136,                0.79737,                0.76641,                0.84203,                0.49487,                 1.4454,                0.94284,                 1.7683,             0.00051907,             0.00051907,             0.00051907
                     33,                 1.0154,                0.74891,                 1.4901,                0.78039,                0.78198,                0.82177,                0.48534,                 1.4261,                0.95381,                 1.7633,              0.0004614,              0.0004614,              0.0004614
                     34,                  1.009,                0.73318,                 1.4873,                0.80076,                0.78681,                0.84329,                0.50227,                 1.4155,                 0.9065,                  1.745,             0.00040372,             0.00040372,             0.00040372
                     35,                0.98611,                 0.7132,                 1.4654,                0.78638,                0.79867,                0.83659,                0.50456,                 1.4039,                0.91417,                 1.7379,             0.00034605,             0.00034605,             0.00034605
                     36,                0.96666,                0.68901,                 1.4543,                0.81601,                0.78439,                0.84951,                 0.5066,                 1.4329,                0.90581,                 1.7826,             0.00028837,             0.00028837,             0.00028837
                     37,                0.96136,                0.67275,                 1.4438,                0.84531,                0.75528,                0.84526,                0.50153,                  1.433,                 0.9022,                 1.7823,              0.0002307,              0.0002307,              0.0002307
                     38,                0.94961,                0.65476,                 1.4331,                0.82893,                0.77531,                0.84624,                 0.5097,                 1.4002,                0.89055,                 1.7444,             0.00017302,             0.00017302,             0.00017302
                     39,                 0.9314,                0.64374,                 1.4162,                0.81103,                0.79867,                0.85152,                0.50932,                 1.4047,                0.88298,                 1.7498,             0.00011535,             0.00011535,             0.00011535
                     40,                0.92724,                0.63639,                 1.4157,                0.80118,                 0.7934,                0.84735,                0.50932,                 1.4043,                0.88399,                 1.7521,             5.7675e-05,             5.7675e-05,             5.7675e-05
