                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                 1.0973,                 1.0519,                 1.4648,                0.78158,                0.80004,                0.83984,                0.49762,                 1.4315,                0.93083,                 1.7552,              0.0013189,              0.0013189,              0.0013189
                     46,                 1.1009,                 1.0537,                 1.4708,                0.78754,                0.78643,                0.83879,                0.48625,                  1.456,                0.94394,                 1.7709,               0.001316,               0.001316,               0.001316
                     47,                 1.0916,                 1.0553,                 1.4648,                0.80038,                0.75306,                0.83244,                0.49015,                  1.428,                0.94134,                 1.7509,              0.0013131,              0.0013131,              0.0013131
                     48,                 1.0926,                 1.0427,                 1.4665,                0.81554,                0.78643,                0.84736,                0.49635,                 1.4315,                0.90636,                 1.7514,              0.0013102,              0.0013102,              0.0013102
                     49,                 1.1006,                 1.0522,                 1.4711,                0.79695,                0.79459,                 0.8502,                 0.4947,                  1.422,                0.91602,                 1.7507,              0.0013073,              0.0013073,              0.0013073
                     50,                 1.0893,                 1.0463,                 1.4644,                0.78901,                0.76529,                0.83429,                0.48638,                  1.452,                0.93335,                 1.7696,              0.0013044,              0.0013044,              0.0013044
                     51,                 1.0801,                 1.0386,                 1.4539,                0.81144,                0.76752,                 0.8515,                 0.4985,                 1.4397,                0.91406,                 1.7674,              0.0013015,              0.0013015,              0.0013015
                     52,                 1.0806,                 1.0227,                 1.4551,                0.81096,                0.80169,                0.85216,                0.49717,                 1.4348,                0.91328,                 1.7563,              0.0012986,              0.0012986,              0.0012986
                     53,                 1.0853,                 1.0299,                 1.4555,                0.80806,                0.78643,                0.85433,                 0.4964,                 1.4453,                0.93048,                 1.7702,              0.0012958,              0.0012958,              0.0012958
                     54,                 1.0773,                 1.0175,                 1.4534,                 0.8366,                0.75747,                0.85582,                0.49948,                 1.4352,                0.92136,                 1.7533,              0.0012929,              0.0012929,              0.0012929
                     55,                 1.0733,                 1.0247,                 1.4495,                0.81623,                0.78309,                0.84805,                0.49508,                 1.4489,                0.91402,                 1.7693,                0.00129,                0.00129,                0.00129
                     56,                 1.0691,                0.99685,                 1.4395,                0.82362,                0.77396,                0.84612,                0.49751,                 1.4567,                0.91689,                 1.7784,              0.0012871,              0.0012871,              0.0012871
                     57,                 1.0733,                 1.0036,                 1.4481,                0.80935,                0.77531,                0.84393,                0.49498,                 1.4433,                0.93247,                 1.7653,              0.0012842,              0.0012842,              0.0012842
                     58,                 1.0692,                 1.0016,                 1.4404,                0.83115,                0.76111,                0.83926,                0.48997,                  1.446,                0.94143,                 1.7737,              0.0012813,              0.0012813,              0.0012813
                     59,                 1.0606,                0.99211,                 1.4292,                0.80497,                 0.7805,                0.84112,                0.48403,                 1.4695,                0.93433,                 1.7956,              0.0012784,              0.0012784,              0.0012784
                     60,                 1.0594,                0.98798,                 1.4341,                 0.7905,                0.79422,                0.84283,                0.48958,                 1.4557,                0.94163,                 1.7788,              0.0012755,              0.0012755,              0.0012755
                     61,                 1.0694,                 1.0013,                 1.4424,                 0.7988,                0.78309,                0.85428,                0.49542,                 1.4411,                0.91734,                 1.7739,              0.0012726,              0.0012726,              0.0012726
                     62,                 1.0616,                0.99637,                 1.4326,                0.79849,                0.78754,                0.85125,                0.49698,                 1.4376,                0.91808,                 1.7645,              0.0012697,              0.0012697,              0.0012697
                     63,                 1.0568,                0.98815,                 1.4322,                0.78286,                0.81535,                0.85885,                0.50765,                 1.4247,                0.90709,                 1.7497,              0.0012668,              0.0012668,              0.0012668
                     64,                 1.0641,                0.98771,                 1.4324,                0.83486,                0.76418,                 0.8555,                0.50423,                 1.4125,                0.89689,                 1.7429,              0.0012639,              0.0012639,              0.0012639
                     65,                 1.0508,                0.98286,                 1.4259,                0.80919,                0.79251,                 0.8552,                0.50533,                 1.4257,                0.89836,                 1.7621,               0.001261,               0.001261,               0.001261
                     66,                 1.0432,                0.98105,                 1.4251,                0.81492,                0.78363,                0.84675,                0.49938,                 1.4285,                0.89887,                 1.7658,              0.0012582,              0.0012582,              0.0012582
                     67,                 1.0463,                0.97129,                 1.4252,                0.80105,                0.80168,                  0.846,                0.50134,                 1.4256,                0.89366,                 1.7624,              0.0012553,              0.0012553,              0.0012553
                     68,                 1.0436,                0.95832,                 1.4201,                0.80117,                0.81572,                0.84703,                 0.4967,                  1.429,                 0.8927,                 1.7651,              0.0012524,              0.0012524,              0.0012524
                     69,                 1.0472,                0.98434,                 1.4287,                0.81074,                0.81313,                0.85351,                0.50075,                 1.4323,                0.88099,                 1.7674,              0.0012495,              0.0012495,              0.0012495
                     70,                 1.0424,                0.96662,                 1.4194,                0.78391,                0.81869,                0.85261,                0.50217,                 1.4305,                0.87475,                 1.7682,              0.0012466,              0.0012466,              0.0012466
                     71,                 1.0409,                0.95787,                 1.4226,                0.81077,                0.80066,                0.85284,                0.50249,                 1.4361,                0.88279,                 1.7779,              0.0012437,              0.0012437,              0.0012437
                     72,                 1.0384,                0.96683,                  1.416,                0.79934,                0.80645,                0.85088,                0.50438,                  1.428,                0.89406,                  1.775,              0.0012408,              0.0012408,              0.0012408
                     73,                   1.04,                0.95909,                 1.4122,                  0.799,                0.79533,                0.84602,                0.50394,                  1.422,                0.88708,                 1.7651,              0.0012379,              0.0012379,              0.0012379
                     74,                 1.0289,                0.93735,                 1.4087,                  0.782,                  0.818,                0.84565,                0.50666,                 1.4179,                0.89067,                 1.7675,               0.001235,               0.001235,               0.001235
                     75,                 1.0355,                0.95415,                 1.4153,                0.78088,                 0.8109,                0.84314,                0.50353,                 1.4231,                0.88104,                 1.7737,              0.0012321,              0.0012321,              0.0012321
                     76,                 1.0278,                0.94781,                 1.4063,                0.79836,                0.79422,                 0.8407,                 0.5062,                 1.4272,                 0.8809,                 1.7783,              0.0012292,              0.0012292,              0.0012292
                     77,                  1.035,                0.94967,                 1.4136,                0.79785,                0.79461,                0.83828,                 0.5022,                 1.4314,                0.88603,                 1.7787,              0.0012263,              0.0012263,              0.0012263
                     78,                 1.0394,                0.94851,                 1.4122,                0.80633,                0.80121,                0.84686,                0.50343,                 1.4306,                0.89038,                 1.7758,              0.0012234,              0.0012234,              0.0012234
                     79,                 1.0291,                 0.9388,                 1.4057,                0.81664,                0.78769,                 0.8495,                0.50431,                 1.4286,                0.88811,                 1.7725,              0.0012206,              0.0012206,              0.0012206
                     80,                 1.0281,                0.94698,                 1.4036,                0.81748,                0.78198,                0.84787,                0.50694,                 1.4206,                0.88496,                 1.7655,              0.0012177,              0.0012177,              0.0012177
                     81,                 1.0314,                0.93368,                 1.4052,                0.81997,                0.77308,                0.84946,                0.50747,                 1.4192,                0.87907,                  1.762,              0.0012148,              0.0012148,              0.0012148
                     82,                 1.0245,                0.93816,                 1.3995,                0.81209,                0.77642,                0.84532,                0.50425,                 1.4226,                0.88411,                 1.7643,              0.0012119,              0.0012119,              0.0012119
                     83,                  1.027,                0.93545,                 1.4039,                0.81947,                0.77757,                0.85035,                0.50428,                 1.4269,                0.88745,                 1.7649,               0.001209,               0.001209,               0.001209
                     84,                 1.0179,                0.93783,                 1.3926,                0.81002,                0.78977,                0.84893,                0.50533,                 1.4269,                0.88751,                 1.7644,              0.0012061,              0.0012061,              0.0012061
                     85,                 1.0111,                0.93519,                 1.3965,                0.79299,                0.80645,                0.84916,                 0.5054,                 1.4239,                0.88811,                 1.7604,              0.0012032,              0.0012032,              0.0012032
                     86,                 1.0229,                0.93138,                 1.4032,                0.80377,                0.79867,                0.84816,                0.50528,                 1.4244,                0.89194,                 1.7606,              0.0012003,              0.0012003,              0.0012003
                     87,                 1.0139,                0.91685,                 1.3934,                0.78456,                0.81017,                0.84855,                0.50732,                 1.4198,                0.88822,                 1.7554,              0.0011974,              0.0011974,              0.0011974
                     88,                 1.0142,                0.91414,                  1.392,                0.79183,                0.82083,                0.85402,                0.51057,                 1.4227,                 0.8885,                 1.7557,              0.0011945,              0.0011945,              0.0011945
                     89,                 1.0193,                 0.9311,                 1.3957,                0.78635,                0.81869,                0.85347,                0.51024,                 1.4255,                0.88622,                 1.7571,              0.0011916,              0.0011916,              0.0011916
                     90,                 1.0213,                  0.931,                 1.3975,                0.79187,                0.80836,                0.85398,                0.51075,                 1.4251,                0.88443,                  1.758,              0.0011887,              0.0011887,              0.0011887
                     91,                 1.0141,                0.92039,                 1.3957,                  0.824,                0.78118,                0.85499,                0.50911,                 1.4241,                0.88614,                 1.7588,              0.0011858,              0.0011858,              0.0011858
                     92,                 1.0135,                0.91726,                 1.3917,                0.83137,                0.78309,                0.85371,                0.51052,                 1.4205,                0.88159,                 1.7538,               0.001183,               0.001183,               0.001183
                     93,                0.99773,                0.90367,                 1.3804,                0.83067,                0.77485,                0.85153,                0.51022,                 1.4195,                0.88248,                 1.7521,              0.0011801,              0.0011801,              0.0011801
                     94,                 1.0007,                0.89947,                 1.3829,                0.82879,                 0.7754,                0.85131,                0.50952,                 1.4208,                0.88012,                 1.7523,              0.0011772,              0.0011772,              0.0011772
                     95,                 1.0121,                0.90762,                 1.3904,                0.82435,                0.77976,                0.85209,                0.51059,                 1.4205,                0.87825,                  1.752,              0.0011743,              0.0011743,              0.0011743
                     96,                 1.0081,                0.91035,                 1.3852,                0.82198,                0.78583,                0.85408,                0.51114,                 1.4214,                0.87689,                 1.7532,              0.0011714,              0.0011714,              0.0011714
                     97,                 1.0026,                0.90363,                 1.3854,                0.81097,                0.78263,                  0.852,                0.51155,                 1.4225,                0.87709,                 1.7551,              0.0011685,              0.0011685,              0.0011685
                     98,                  1.001,                0.90643,                 1.3855,                0.80275,                0.79223,                0.84985,                0.51285,                 1.4171,                0.87771,                 1.7496,              0.0011656,              0.0011656,              0.0011656
                     99,                 1.0015,                0.89667,                   1.38,                0.81391,                0.77642,                0.85026,                0.51195,                 1.4158,                0.87452,                 1.7487,              0.0011627,              0.0011627,              0.0011627
                    100,                 1.0027,                 0.9077,                 1.3809,                0.81251,                0.78087,                0.85106,                0.51132,                 1.4161,                0.87577,                 1.7489,              0.0011598,              0.0011598,              0.0011598
                    101,                0.99594,                0.90181,                 1.3812,                0.80814,                0.78532,                0.84933,                0.51438,                 1.4159,                0.87696,                  1.748,              0.0011569,              0.0011569,              0.0011569
                    102,                0.99643,                0.90001,                 1.3843,                0.80322,                0.78097,                0.84713,                0.51378,                 1.4169,                0.87614,                 1.7498,               0.001154,               0.001154,               0.001154
                    103,                0.99803,                0.89574,                   1.38,                0.81711,                0.77086,                0.84873,                0.51355,                 1.4142,                0.87644,                 1.7479,              0.0011511,              0.0011511,              0.0011511
                    104,                 1.0033,                0.89414,                 1.3835,                0.79976,                 0.7931,                0.84988,                0.51615,                 1.4153,                 0.8709,                 1.7499,              0.0011482,              0.0011482,              0.0011482
                    105,                0.99793,                0.90693,                 1.3772,                0.80035,                0.79533,                0.84778,                0.51352,                 1.4159,                0.87089,                 1.7518,              0.0011454,              0.0011454,              0.0011454
                    106,                0.98732,                0.88786,                 1.3721,                0.78828,                  0.802,                0.84767,                0.51191,                 1.4168,                0.87187,                 1.7532,              0.0011425,              0.0011425,              0.0011425
                    107,                0.98226,                0.88611,                  1.367,                0.81166,                0.77656,                0.84792,                0.51267,                  1.416,                0.87068,                 1.7522,              0.0011396,              0.0011396,              0.0011396
                    108,                0.99088,                0.88518,                 1.3729,                0.81055,                0.78528,                0.84844,                0.51381,                 1.4172,                0.86927,                 1.7529,              0.0011367,              0.0011367,              0.0011367
                    109,                0.99101,                0.88436,                 1.3707,                0.80795,                0.79199,                0.84845,                0.51292,                  1.417,                0.86815,                 1.7519,              0.0011338,              0.0011338,              0.0011338
                    110,                0.99169,                0.88154,                 1.3741,                0.80262,                0.79155,                0.84792,                0.51065,                 1.4167,                 0.8689,                 1.7526,              0.0011309,              0.0011309,              0.0011309
                    111,                0.98229,                0.87725,                 1.3718,                0.80017,                0.78836,                0.84676,                0.51231,                 1.4172,                0.86634,                 1.7541,               0.001128,               0.001128,               0.001128
                    112,                0.98618,                0.87029,                 1.3717,                0.79895,                 0.7931,                0.84628,                 0.5122,                 1.4166,                0.86408,                 1.7532,              0.0011251,              0.0011251,              0.0011251
                    113,                0.98583,                0.87515,                 1.3648,                0.79931,                  0.793,                0.84624,                0.51296,                 1.4157,                0.86345,                  1.753,              0.0011222,              0.0011222,              0.0011222
                    114,                0.97655,                0.86764,                 1.3614,                0.80192,                0.79422,                0.84724,                0.51217,                 1.4158,                0.86185,                 1.7524,              0.0011193,              0.0011193,              0.0011193
                    115,                 0.9868,                0.88066,                 1.3694,                0.79948,                0.79386,                0.84697,                0.51323,                 1.4151,                0.85906,                 1.7516,              0.0011164,              0.0011164,              0.0011164
                    116,                0.98043,                0.87691,                 1.3652,                0.79329,                0.79829,                0.84696,                0.51295,                 1.4137,                 0.8599,                 1.7501,              0.0011135,              0.0011135,              0.0011135
                    117,                0.97763,                 0.8759,                 1.3655,                0.79397,                0.79978,                0.84766,                0.51317,                  1.414,                0.85898,                   1.75,              0.0011106,              0.0011106,              0.0011106
                    118,                0.97903,                0.87297,                 1.3613,                0.79532,                0.79963,                 0.8478,                0.51393,                 1.4139,                0.85894,                 1.7499,              0.0011078,              0.0011078,              0.0011078
                    119,                0.97172,                0.87318,                 1.3605,                0.78996,                0.80868,                0.84865,                0.51391,                 1.4134,                0.85936,                 1.7497,              0.0011049,              0.0011049,              0.0011049
                    120,                0.96975,                0.87018,                 1.3568,                0.79168,                 0.8074,                0.84775,                0.51392,                 1.4126,                 0.8581,                 1.7495,               0.001102,               0.001102,               0.001102
                    121,                0.97507,                0.85578,                 1.3596,                0.79693,                0.80319,                0.84781,                0.51449,                 1.4123,                0.85777,                 1.7495,              0.0010991,              0.0010991,              0.0010991
                    122,                0.98102,                0.86709,                 1.3668,                0.80506,                0.79473,                0.85473,                0.51517,                 1.4123,                0.85667,                 1.7497,              0.0010962,              0.0010962,              0.0010962
                    123,                0.96755,                0.85856,                  1.354,                0.79035,                0.81201,                0.85491,                0.51603,                 1.4116,                0.85546,                 1.7497,              0.0010933,              0.0010933,              0.0010933
                    124,                0.97088,                0.85584,                 1.3581,                0.78382,                0.81646,                0.85407,                0.51519,                  1.412,                0.85461,                 1.7504,              0.0010904,              0.0010904,              0.0010904
                    125,                0.97199,                  0.861,                  1.358,                0.78323,                 0.8239,                0.85461,                0.51543,                 1.4106,                 0.8544,                 1.7498,              0.0010875,              0.0010875,              0.0010875
                    126,                0.96982,                0.85682,                 1.3597,                0.78725,                0.82202,                0.85541,                0.51522,                 1.4114,                0.85366,                 1.7513,              0.0010846,              0.0010846,              0.0010846
                    127,                0.97376,                0.86048,                 1.3548,                0.78734,                 0.8109,                0.85517,                0.51589,                 1.4113,                0.85295,                 1.7511,              0.0010817,              0.0010817,              0.0010817
                    128,                0.97478,                0.86234,                 1.3614,                0.78171,                 0.8206,                0.85563,                0.51743,                 1.4115,                0.85176,                 1.7515,              0.0010788,              0.0010788,              0.0010788
                    129,                0.98262,                0.86723,                 1.3663,                0.78156,                0.82384,                0.85518,                0.51497,                 1.4121,                0.85071,                 1.7516,              0.0010759,              0.0010759,              0.0010759
                    130,                0.96347,                 0.8543,                 1.3545,                0.78164,                0.82425,                0.85271,                0.51466,                 1.4129,                 0.8497,                 1.7531,               0.001073,               0.001073,               0.001073
                    131,                0.96171,                0.84937,                 1.3495,                  0.776,                0.82467,                0.85398,                 0.5157,                 1.4124,                0.84886,                 1.7525,              0.0010702,              0.0010702,              0.0010702
                    132,                  0.965,                0.86075,                 1.3545,                0.77419,                0.83139,                0.85603,                0.51552,                 1.4136,                0.84852,                  1.754,              0.0010673,              0.0010673,              0.0010673
                    133,                0.95586,                0.84668,                  1.345,                0.77699,                0.82536,                0.85587,                0.51596,                 1.4142,                0.84824,                 1.7555,              0.0010644,              0.0010644,              0.0010644
                    134,                0.96471,                0.86496,                 1.3512,                0.78099,                0.81869,                0.85483,                0.51476,                 1.4138,                0.84867,                 1.7558,              0.0010615,              0.0010615,              0.0010615
                    135,                0.96628,                0.86584,                  1.353,                0.78283,                0.81869,                0.85573,                0.51471,                 1.4141,                0.84825,                 1.7562,              0.0010586,              0.0010586,              0.0010586
                    136,                 0.9573,                0.84989,                 1.3521,                0.78622,                0.81758,                0.85586,                0.51564,                 1.4136,                0.84756,                 1.7564,              0.0010557,              0.0010557,              0.0010557
                    137,                0.96606,                0.86391,                 1.3578,                0.78596,                0.81693,                0.85566,                0.51584,                 1.4133,                0.84718,                  1.757,              0.0010528,              0.0010528,              0.0010528
                    138,                0.95963,                0.83936,                  1.348,                0.78767,                0.81646,                 0.8556,                0.51564,                 1.4129,                0.84663,                 1.7571,              0.0010499,              0.0010499,              0.0010499
                    139,                0.95932,                 0.8548,                 1.3522,                0.78283,                0.81646,                0.85563,                0.51466,                 1.4123,                0.84743,                  1.757,               0.001047,               0.001047,               0.001047
                    140,                0.96553,                0.84731,                 1.3503,                0.78599,                0.81705,                0.85582,                0.51417,                 1.4117,                 0.8485,                 1.7566,              0.0010441,              0.0010441,              0.0010441
                    141,                0.96481,                0.86033,                  1.353,                0.78564,                0.81869,                0.85598,                0.51526,                 1.4112,                0.84911,                 1.7564,              0.0010412,              0.0010412,              0.0010412
                    142,                0.95914,                0.84669,                 1.3518,                0.78603,                0.82425,                0.85654,                0.51414,                 1.4113,                0.84928,                 1.7561,              0.0010383,              0.0010383,              0.0010383
                    143,                0.94592,                0.83433,                  1.333,                 0.7807,                0.82425,                0.85638,                0.51467,                 1.4119,                0.84943,                 1.7569,              0.0010354,              0.0010354,              0.0010354
                    144,                0.94965,                0.83897,                 1.3452,                0.78691,                0.82155,                0.85607,                0.51555,                 1.4132,                 0.8488,                 1.7583,              0.0010326,              0.0010326,              0.0010326
                    145,                  0.955,                0.84497,                 1.3464,                0.78422,                0.82314,                0.85623,                0.51494,                 1.4141,                0.84873,                 1.7593,              0.0010297,              0.0010297,              0.0010297
                    146,                0.95254,                0.84396,                 1.3483,                0.78174,                 0.8247,                0.85591,                0.51532,                 1.4142,                0.84797,                  1.759,              0.0010268,              0.0010268,              0.0010268
                    147,                0.94806,                0.84056,                 1.3449,                0.78215,                0.82272,                0.85555,                0.51446,                 1.4147,                0.84755,                 1.7588,              0.0010239,              0.0010239,              0.0010239
                    148,                0.94787,                0.82631,                 1.3392,                0.78402,                0.82372,                0.85644,                0.51578,                 1.4143,                0.84656,                 1.7588,               0.001021,               0.001021,               0.001021
                    149,                0.95607,                0.84606,                 1.3486,                 0.7926,                0.81758,                0.85673,                0.51524,                 1.4147,                 0.8464,                 1.7587,              0.0010181,              0.0010181,              0.0010181
                    150,                 0.9461,                0.84046,                 1.3406,                0.79217,                0.81646,                0.85635,                 0.5148,                  1.415,                0.84521,                 1.7596,              0.0010152,              0.0010152,              0.0010152
                    151,                0.94318,                0.83065,                 1.3352,                0.79275,                0.81535,                0.85621,                0.51385,                 1.4144,                0.84445,                 1.7595,              0.0010123,              0.0010123,              0.0010123
                    152,                0.94856,                0.82968,                 1.3365,                0.79285,                0.81758,                0.85628,                0.51376,                 1.4135,                0.84377,                 1.7587,              0.0010094,              0.0010094,              0.0010094
                    153,                0.94218,                0.82633,                 1.3318,                0.78562,                0.82091,                0.85653,                0.51458,                 1.4131,                0.84334,                 1.7584,              0.0010065,              0.0010065,              0.0010065
                    154,                0.94011,                0.82936,                 1.3334,                0.78878,                0.81834,                0.85665,                0.51442,                 1.4118,                0.84381,                 1.7575,              0.0010036,              0.0010036,              0.0010036
