                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                 1.1955,                 1.2444,                 1.5673,                0.77096,                0.74135,                0.80356,                0.43137,                 1.5878,                 1.0924,                 1.8985,              0.0012562,              0.0012562,              0.0012562
                     21,                 1.1888,                 1.2407,                 1.5578,                0.74822,                0.73415,                0.78698,                0.43292,                 1.5072,                  1.109,                 1.8318,              0.0011964,              0.0011964,              0.0011964
                     22,                  1.174,                 1.2198,                 1.5457,                0.73179,                0.74416,                0.80308,                 0.4422,                 1.5465,                 1.1042,                 1.8729,              0.0011365,              0.0011365,              0.0011365
                     23,                 1.1676,                 1.2041,                 1.5417,                 0.7484,                0.74448,                 0.7913,                0.43525,                 1.5173,                 1.0644,                 1.8353,              0.0010767,              0.0010767,              0.0010767
                     24,                 1.1561,                  1.178,                 1.5255,                0.74571,                0.74416,                0.80329,                0.44322,                 1.5096,                 1.0784,                 1.8397,              0.0010169,              0.0010169,              0.0010169
                     25,                 1.1464,                 1.1767,                 1.5265,                0.75596,                0.77185,                0.82662,                0.44921,                 1.5663,                 1.0301,                 1.8639,             0.00095709,             0.00095709,             0.00095709
                     26,                  1.129,                 1.1443,                 1.5122,                0.77513,                0.75751,                0.82144,                0.46488,                 1.4732,                 1.0326,                 1.7977,             0.00089727,             0.00089727,             0.00089727
                     27,                 1.1393,                 1.1343,                 1.5171,                0.75537,                0.75083,                0.81295,                0.46059,                 1.5169,                 1.0189,                 1.8383,             0.00083745,             0.00083745,             0.00083745
                     28,                 1.1177,                 1.1095,                 1.4958,                0.75961,                0.78382,                0.82299,                0.46425,                 1.5082,                 1.0131,                 1.8274,             0.00077763,             0.00077763,             0.00077763
                     29,                 1.1078,                 1.1086,                  1.489,                 0.7719,                0.74416,                0.80913,                 0.4519,                 1.5469,                 1.0448,                 1.8497,             0.00071782,             0.00071782,             0.00071782
                     30,                 1.1072,                 1.0873,                 1.4825,                0.78515,                0.76863,                0.81616,                0.45913,                 1.4935,                 1.0119,                  1.814,               0.000658,               0.000658,               0.000658
                     31,                  1.101,                0.86254,                 1.5696,                0.76791,                0.79088,                0.83288,                0.48725,                   1.42,                0.97223,                 1.7307,             0.00059818,             0.00059818,             0.00059818
                     32,                 1.0588,                0.81919,                 1.5304,                 0.7722,                0.78087,                 0.8315,                0.47398,                 1.4544,                 0.9804,                 1.7787,             0.00053836,             0.00053836,             0.00053836
                     33,                  1.045,                0.77725,                 1.5176,                 0.8071,                 0.7475,                0.82849,                 0.4748,                 1.4502,                0.98181,                 1.7754,             0.00047855,             0.00047855,             0.00047855
                     34,                 1.0283,                0.76453,                 1.5051,                0.79909,                0.77424,                0.82819,                0.48212,                 1.4275,                0.94683,                 1.7484,             0.00041873,             0.00041873,             0.00041873
                     35,                0.99857,                0.73529,                 1.4785,                0.77585,                0.77531,                0.82746,                0.48724,                 1.4158,                0.95924,                 1.7363,             0.00035891,             0.00035891,             0.00035891
                     36,                0.98771,                 0.7112,                 1.4747,                0.82217,                0.74527,                0.82618,                0.48455,                 1.4448,                 0.9533,                  1.777,             0.00029909,             0.00029909,             0.00029909
                     37,                0.98048,                0.69467,                 1.4629,                0.79469,                0.77753,                 0.8383,                0.48963,                 1.4463,                0.92177,                 1.7821,             0.00023927,             0.00023927,             0.00023927
                     38,                0.96335,                0.67333,                 1.4467,                0.78031,                0.77642,                0.83367,                 0.4943,                 1.4131,                0.91965,                 1.7522,             0.00017946,             0.00017946,             0.00017946
                     39,                0.94329,                0.65791,                 1.4252,                 0.8166,                0.77308,                0.84469,                0.50541,                 1.3953,                 0.9044,                 1.7393,             0.00011964,             0.00011964,             0.00011964
                     40,                0.92994,                0.64708,                 1.4188,                0.80384,                0.78404,                0.84334,                0.50454,                 1.3846,                0.90804,                 1.7284,             5.9821e-05,             5.9821e-05,             5.9821e-05
