                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 1.2145,                 1.3041,                 1.5834,                0.74005,                0.73971,                0.78841,                0.41362,                 1.5972,                 1.1879,                 1.8985,             0.00081571,             0.00081571,             0.00081571
                     12,                 1.2116,                 1.2791,                 1.5775,                0.74686,                0.72528,                0.78693,                0.42535,                  1.532,                 1.1263,                 1.8412,             0.00078852,             0.00078852,             0.00078852
                     13,                 1.2027,                 1.2666,                 1.5744,                0.75168,                0.74079,                0.79577,                0.43498,                 1.5638,                 1.1148,                 1.8775,             0.00076133,             0.00076133,             0.00076133
                     14,                 1.1807,                 1.2393,                 1.5541,                0.76951,                0.73192,                0.81369,                0.44287,                  1.553,                 1.0669,                 1.8626,             0.00073414,             0.00073414,             0.00073414
                     15,                 1.1845,                 1.2221,                 1.5518,                0.75415,                0.77086,                  0.812,                0.43069,                 1.5845,                 1.0513,                 1.9168,             0.00070695,             0.00070695,             0.00070695
                     16,                 1.1708,                 1.2065,                 1.5412,                0.77474,                0.76196,                0.83063,                0.46745,                 1.4825,                 1.0245,                 1.8065,             0.00067976,             0.00067976,             0.00067976
                     17,                 1.1602,                 1.1957,                 1.5389,                0.78421,                0.77753,                0.81634,                0.46924,                 1.4754,                 1.0001,                 1.7935,             0.00065257,             0.00065257,             0.00065257
                     18,                 1.1416,                 1.1718,                 1.5197,                0.75619,                0.79005,                0.82904,                 0.4624,                 1.5174,                 1.0163,                  1.798,             0.00062538,             0.00062538,             0.00062538
                     19,                 1.1336,                  1.142,                 1.5101,                0.78168,                0.78754,                0.83823,                0.47092,                 1.4835,                0.99767,                 1.7813,             0.00059819,             0.00059819,             0.00059819
                     20,                 1.1301,                 1.1378,                 1.5105,                0.77637,                0.77419,                0.82262,                0.45665,                 1.5342,                 1.0061,                 1.8217,               0.000571,               0.000571,               0.000571
                     21,                 1.1265,                 1.1247,                 1.5053,                 0.8094,                0.72636,                0.82352,                0.47094,                 1.4575,                0.99073,                 1.7676,             0.00054381,             0.00054381,             0.00054381
                     22,                 1.1143,                 1.1091,                 1.4953,                0.79178,                0.75714,                0.83246,                0.47226,                 1.4903,                0.98021,                 1.7988,             0.00051662,             0.00051662,             0.00051662
                     23,                 1.1073,                 1.0971,                 1.4898,                0.77933,                0.79353,                0.83508,                0.46607,                 1.4689,                0.98052,                  1.788,             0.00048943,             0.00048943,             0.00048943
                     24,                 1.0922,                 1.0739,                 1.4726,                0.77884,                 0.7842,                 0.8356,                0.47164,                 1.4858,                0.97389,                 1.8121,             0.00046224,             0.00046224,             0.00046224
                     25,                 1.0888,                 1.0734,                 1.4775,                0.78335,                0.79644,                0.83983,                0.47109,                 1.4942,                0.95867,                 1.7882,             0.00043505,             0.00043505,             0.00043505
                     26,                  1.064,                 1.0375,                 1.4555,                0.80553,                0.78791,                0.84459,                 0.4957,                 1.4287,                0.93916,                 1.7613,             0.00040786,             0.00040786,             0.00040786
                     27,                 1.0742,                 1.0375,                 1.4665,                0.80131,                0.75364,                0.83052,                0.48055,                 1.4535,                0.97793,                 1.7796,             0.00038067,             0.00038067,             0.00038067
                     28,                 1.0579,                 1.0157,                 1.4474,                0.78347,                0.78482,                0.83597,                0.49287,                 1.4268,                0.94236,                 1.7517,             0.00035348,             0.00035348,             0.00035348
                     29,                 1.0533,                 1.0167,                 1.4438,                0.80938,                0.76863,                0.84003,                0.48673,                 1.4772,                0.94993,                 1.7932,             0.00032629,             0.00032629,             0.00032629
                     30,                 1.0443,                0.99196,                 1.4329,                0.77798,                0.78087,                0.83835,                0.48846,                  1.449,                0.93239,                 1.7718,              0.0002991,              0.0002991,              0.0002991
                     31,                 1.0175,                0.74901,                 1.4883,                0.80539,                0.77338,                0.84473,                0.50242,                 1.3997,                0.93549,                  1.719,             0.00027191,             0.00027191,             0.00027191
                     32,                0.98834,                0.71602,                 1.4634,                0.82368,                0.74861,                0.83596,                0.48693,                 1.4302,                0.95165,                 1.7625,             0.00024472,             0.00024472,             0.00024472
                     33,                0.96672,                0.68366,                 1.4447,                0.78825,                0.79088,                0.83794,                0.49373,                 1.4225,                0.94135,                 1.7467,             0.00021753,             0.00021753,             0.00021753
                     34,                0.95153,                0.67057,                 1.4356,                 0.7971,                 0.7842,                0.84031,                0.50273,                 1.3959,                0.90536,                 1.7269,             0.00019034,             0.00019034,             0.00019034
                     35,                0.94043,                0.65208,                 1.4239,                0.78375,                0.78754,                0.83542,                0.50276,                 1.3983,                0.92918,                 1.7375,             0.00016315,             0.00016315,             0.00016315
                     36,                0.93092,                0.63849,                 1.4188,                0.80635,                0.76887,                0.83576,                 0.4976,                 1.4068,                0.93054,                 1.7563,             0.00013596,             0.00013596,             0.00013596
                     37,                0.91544,                0.62648,                 1.4014,                0.76348,                0.79353,                0.82928,                0.49736,                 1.4102,                0.92179,                 1.7573,             0.00010876,             0.00010876,             0.00010876
