                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                 1.0322,                 0.9699,                  1.416,                0.78845,                0.80423,                0.84304,                 0.4946,                 1.4448,                0.89905,                  1.766,             0.00087165,             0.00087165,             0.00087165
                     48,                 1.0237,                0.95865,                  1.412,                0.77822,                 0.8198,                0.84821,                0.50278,                   1.43,                0.88867,                 1.7589,             0.00085551,             0.00085551,             0.00085551
                     49,                 1.0301,                0.95313,                 1.4141,                0.80581,                0.80311,                0.85648,                0.50742,                 1.4267,                 0.8795,                 1.7553,             0.00083937,             0.00083937,             0.00083937
                     50,                 1.0225,                0.94511,                 1.4123,                0.80182,                 0.7931,                 0.8443,                0.49487,                 1.4589,                0.90151,                 1.7951,             0.00082323,             0.00082323,             0.00082323
                     51,                 1.0092,                0.94579,                 1.3969,                0.81084,                0.80645,                0.85281,                0.49809,                  1.454,                0.88901,                 1.7958,             0.00080709,             0.00080709,             0.00080709
                     52,                 1.0077,                 0.9381,                 1.4011,                0.80618,                  0.802,                0.84887,                0.50482,                 1.4113,                0.88281,                 1.7476,             0.00079094,             0.00079094,             0.00079094
                     53,                 1.0107,                0.92293,                 1.3982,                0.82206,                 0.7842,                0.85219,                0.51154,                 1.4185,                0.87759,                 1.7595,              0.0007748,              0.0007748,              0.0007748
                     54,                0.99844,                 0.9218,                 1.3934,                0.80626,                 0.7823,                0.84268,                0.50071,                 1.4379,                0.89182,                 1.7821,             0.00075866,             0.00075866,             0.00075866
                     55,                0.99703,                0.92424,                  1.394,                0.81586,                0.78198,                0.84008,                0.49869,                 1.4349,                0.88722,                 1.7811,             0.00074252,             0.00074252,             0.00074252
                     56,                0.98666,                0.90079,                 1.3807,                0.80592,                0.79755,                0.84579,                0.50357,                 1.4361,                0.86979,                 1.7759,             0.00072638,             0.00072638,             0.00072638
                     57,                0.98605,                0.90997,                 1.3851,                0.78583,                0.83648,                0.85202,                0.50369,                 1.4433,                0.87156,                  1.786,             0.00071024,             0.00071024,             0.00071024
                     58,                0.98672,                0.89825,                 1.3794,                0.80809,                0.78222,                0.83846,                0.50171,                  1.444,                0.88604,                 1.7834,              0.0006941,              0.0006941,              0.0006941
                     59,                0.98134,                0.89066,                 1.3672,                 0.8098,                0.80037,                0.83912,                0.50098,                 1.4359,                0.88516,                 1.7717,             0.00067795,             0.00067795,             0.00067795
                     60,                0.97063,                0.88682,                 1.3682,                0.80903,                0.78696,                0.84272,                 0.5062,                 1.4217,                0.87706,                 1.7556,             0.00066181,             0.00066181,             0.00066181
                     61,                0.98468,                0.88498,                 1.3766,                 0.8198,                0.77864,                0.84437,                0.50081,                  1.433,                0.87737,                 1.7633,             0.00064567,             0.00064567,             0.00064567
                     62,                 0.9777,                0.88852,                 1.3729,                 0.8057,                0.78087,                0.84397,                0.50301,                 1.4369,                 0.8705,                 1.7688,             0.00062953,             0.00062953,             0.00062953
                     63,                0.96861,                0.87951,                 1.3667,                0.80799,                0.77703,                0.84197,                0.50435,                 1.4491,                0.88745,                 1.7888,             0.00061339,             0.00061339,             0.00061339
                     64,                0.97263,                0.88267,                 1.3618,                0.79462,                0.78532,                0.84253,                0.50256,                 1.4344,                0.89372,                  1.778,             0.00059725,             0.00059725,             0.00059725
                     65,                0.96183,                0.86849,                 1.3564,                0.79853,                0.79798,                0.84428,                0.50421,                   1.43,                0.89215,                 1.7789,              0.0005811,              0.0005811,              0.0005811
                     66,                0.94942,                0.86152,                 1.3546,                 0.7966,                0.79978,                0.83807,                0.50311,                 1.4335,                0.89711,                 1.7831,             0.00056496,             0.00056496,             0.00056496
                     67,                0.95314,                0.85403,                 1.3528,                0.81298,                0.79301,                0.84459,                0.50674,                 1.4298,                0.88232,                 1.7755,             0.00054882,             0.00054882,             0.00054882
                     68,                0.94527,                0.84749,                 1.3469,                0.78936,                0.80089,                0.84389,                0.51084,                 1.4182,                0.87936,                 1.7685,             0.00053268,             0.00053268,             0.00053268
                     69,                0.95395,                0.85902,                 1.3587,                  0.797,                0.79482,                0.84818,                0.50972,                 1.4233,                0.87711,                 1.7683,             0.00051654,             0.00051654,             0.00051654
                     70,                0.94628,                0.84505,                  1.348,                0.80026,                0.78438,                0.84247,                 0.5058,                 1.4218,                0.89214,                 1.7726,              0.0005004,              0.0005004,              0.0005004
                     71,                0.93755,                0.83883,                 1.3455,                0.79846,                0.80207,                0.84252,                0.50769,                 1.4189,                 0.8948,                 1.7712,             0.00048425,             0.00048425,             0.00048425
                     72,                0.93715,                0.83548,                 1.3387,                0.82173,                0.77864,                 0.8464,                0.50658,                 1.4236,                0.88722,                 1.7785,             0.00046811,             0.00046811,             0.00046811
                     73,                0.93558,                0.83979,                 1.3376,                 0.8049,                0.79533,                0.84746,                 0.5079,                 1.4255,                0.88738,                 1.7766,             0.00045197,             0.00045197,             0.00045197
