                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                 1.1629,                 1.1807,                 1.5277,                0.77864,                0.71211,                0.80004,                0.43512,                 1.5622,                   1.08,                 1.8856,              0.0011135,              0.0011135,              0.0011135
                     25,                 1.1578,                 1.1776,                 1.5316,                0.77591,                0.77029,                0.81689,                  0.444,                 1.5722,                  1.068,                 1.8927,              0.0010991,              0.0010991,              0.0010991
                     26,                 1.1372,                 1.1372,                 1.5139,                0.76371,                0.76307,                0.81962,                0.46682,                 1.5234,                 1.0109,                 1.8502,              0.0010846,              0.0010846,              0.0010846
                     27,                  1.155,                 1.1429,                 1.5228,                0.77558,                 0.7842,                0.83922,                  0.475,                 1.5018,                0.99481,                 1.8196,              0.0010702,              0.0010702,              0.0010702
                     28,                 1.1322,                 1.1234,                 1.5021,                0.72967,                0.81366,                   0.83,                0.46819,                 1.5168,                 1.0064,                 1.8393,              0.0010557,              0.0010557,              0.0010557
                     29,                  1.131,                 1.1224,                 1.5033,                0.75273,                0.77753,                0.82332,                0.45707,                 1.5212,                 1.0017,                 1.8297,              0.0010412,              0.0010412,              0.0010412
                     30,                 1.1306,                 1.1067,                 1.4973,                0.78185,                0.76307,                0.83141,                0.46874,                 1.4897,                0.98439,                 1.7987,              0.0010268,              0.0010268,              0.0010268
                     31,                 1.1213,                 1.1016,                 1.4916,                0.77715,                0.77197,                0.83574,                0.48395,                 1.4441,                0.96879,                 1.7674,              0.0010123,              0.0010123,              0.0010123
                     32,                 1.1231,                  1.096,                 1.4953,                0.77364,                0.78865,                0.84057,                0.49086,                 1.4561,                0.96322,                 1.7706,             0.00099785,             0.00099785,             0.00099785
                     33,                 1.1043,                 1.0799,                 1.4773,                0.78453,                0.75306,                0.82542,                0.47714,                 1.5045,                0.97613,                  1.827,             0.00098339,             0.00098339,             0.00098339
                     34,                 1.1081,                 1.0897,                 1.4821,                0.80127,                0.73552,                0.82581,                0.48754,                 1.4379,                0.98614,                 1.7678,             0.00096893,             0.00096893,             0.00096893
                     35,                 1.1054,                 1.0814,                 1.4786,                0.78382,                0.79858,                0.85235,                0.48554,                  1.456,                0.97063,                 1.7556,             0.00095446,             0.00095446,             0.00095446
                     36,                 1.0987,                 1.0714,                 1.4712,                0.81849,                0.78751,                0.86045,                0.50278,                 1.4157,                0.93288,                 1.7398,                0.00094,                0.00094,                0.00094
                     37,                 1.1035,                 1.0686,                 1.4766,                0.82928,                0.74566,                 0.8389,                0.48567,                  1.469,                0.96316,                 1.7853,             0.00092554,             0.00092554,             0.00092554
                     38,                 1.0958,                 1.0464,                 1.4697,                0.79408,                0.78497,                0.84365,                0.48334,                 1.4753,                0.94392,                  1.777,             0.00091108,             0.00091108,             0.00091108
                     39,                 1.0817,                 1.0466,                 1.4627,                0.81294,                0.77197,                0.84929,                0.49478,                 1.4425,                0.92698,                 1.7541,             0.00089662,             0.00089662,             0.00089662
                     40,                  1.077,                 1.0364,                 1.4554,                0.80597,                 0.7842,                0.84166,                0.48774,                 1.4813,                0.95457,                 1.7937,             0.00088216,             0.00088216,             0.00088216
                     41,                 1.0783,                 1.0286,                 1.4519,                0.80077,                0.77753,                0.84116,                 0.4831,                 1.4727,                0.95501,                 1.7826,             0.00086769,             0.00086769,             0.00086769
                     42,                 1.0644,                 1.0185,                 1.4443,                0.82581,                0.73827,                0.84756,                0.49718,                 1.4586,                0.91941,                 1.7766,             0.00085323,             0.00085323,             0.00085323
                     43,                 1.0774,                 1.0285,                 1.4526,                0.79497,                0.78643,                0.85626,                0.49931,                 1.4406,                0.92615,                 1.7461,             0.00083877,             0.00083877,             0.00083877
                     44,                 1.0623,                 1.0095,                 1.4399,                 0.7907,                0.78309,                0.84159,                0.49489,                 1.4404,                0.95565,                 1.7531,             0.00082431,             0.00082431,             0.00082431
                     45,                 1.0558,                0.99749,                  1.436,                 0.7923,                0.78073,                0.84351,                0.49499,                 1.4591,                0.94106,                 1.7688,             0.00080985,             0.00080985,             0.00080985
                     46,                 1.0578,                0.99329,                 1.4375,                0.81069,                0.77168,                0.85296,                0.49625,                 1.4508,                0.93653,                 1.7633,             0.00079539,             0.00079539,             0.00079539
                     47,                 1.0551,                 1.0006,                 1.4357,                0.80261,                0.79644,                0.85867,                0.50476,                 1.4128,                0.89491,                 1.7262,             0.00078093,             0.00078093,             0.00078093
                     48,                  1.049,                0.98489,                  1.431,                0.80723,                0.78309,                0.84739,                0.49772,                 1.4277,                0.92994,                 1.7384,             0.00076646,             0.00076646,             0.00076646
                     49,                 1.0517,                0.98484,                 1.4339,                0.76275,                0.79755,                0.84841,                0.50504,                 1.4171,                0.90499,                 1.7401,               0.000752,               0.000752,               0.000752
                     50,                 1.0464,                0.97711,                 1.4278,                0.78938,                0.77642,                 0.8444,                0.49461,                 1.4503,                 0.9197,                 1.7824,             0.00073754,             0.00073754,             0.00073754
                     51,                 1.0336,                0.97708,                 1.4172,                 0.7848,                0.79867,                0.85193,                0.50112,                 1.4383,                0.91816,                 1.7604,             0.00072308,             0.00072308,             0.00072308
                     52,                  1.032,                0.97518,                 1.4201,                 0.7917,                0.79059,                 0.8557,                0.51073,                 1.4111,                0.89626,                 1.7319,             0.00070862,             0.00070862,             0.00070862
                     53,                 1.0354,                 0.9527,                 1.4167,                0.76664,                0.81313,                0.85878,                0.51764,                 1.4183,                0.89865,                 1.7398,             0.00069416,             0.00069416,             0.00069416
                     54,                  1.023,                0.94725,                 1.4131,                0.78127,                0.78271,                0.84625,                   0.51,                 1.4303,                0.91496,                 1.7498,              0.0006797,              0.0006797,              0.0006797
                     55,                 1.0238,                0.95407,                 1.4114,                0.76924,                  0.802,                0.84347,                0.50944,                 1.4294,                 0.9145,                 1.7546,             0.00066523,             0.00066523,             0.00066523
                     56,                 1.0147,                0.92938,                 1.4022,                0.77505,                0.80868,                 0.8471,                0.50542,                 1.4209,                0.88872,                 1.7483,             0.00065077,             0.00065077,             0.00065077
                     57,                 1.0123,                0.94432,                 1.4055,                0.79637,                0.80868,                0.85302,                0.50859,                 1.4107,                0.88739,                 1.7461,             0.00063631,             0.00063631,             0.00063631
                     58,                 1.0124,                0.94037,                 1.4014,                0.81225,                0.77864,                 0.8517,                0.50069,                 1.4237,                 0.9018,                 1.7591,             0.00062185,             0.00062185,             0.00062185
                     59,                 1.0092,                0.92004,                 1.3921,                0.80705,                0.77864,                0.85352,                0.50245,                 1.4329,                0.90753,                 1.7602,             0.00060739,             0.00060739,             0.00060739
                     60,                0.99897,                0.91503,                 1.3903,                0.82418,                0.79422,                0.86229,                0.50896,                 1.4284,                0.89782,                 1.7517,             0.00059293,             0.00059293,             0.00059293
                     61,                 1.0024,                0.91351,                  1.389,                0.80844,                0.79422,                0.86018,                 0.5134,                 1.4119,                0.89567,                 1.7409,             0.00057846,             0.00057846,             0.00057846
                     62,                0.99766,                0.91303,                 1.3862,                0.80864,                0.78977,                0.85359,                0.51249,                 1.4101,                0.90353,                 1.7414,               0.000564,               0.000564,               0.000564
                     63,                0.99424,                0.90587,                 1.3844,                0.79182,                 0.7931,                0.84823,                0.51059,                 1.4041,                0.91087,                 1.7368,             0.00054954,             0.00054954,             0.00054954
                     64,                0.99691,                0.90741,                 1.3803,                0.80937,                0.79978,                0.85221,                0.51506,                 1.4018,                0.89512,                 1.7359,             0.00053508,             0.00053508,             0.00053508
                     65,                0.98663,                0.89827,                 1.3755,                0.79713,                0.79984,                0.85362,                 0.5184,                 1.3936,                0.88649,                 1.7297,             0.00052062,             0.00052062,             0.00052062
                     66,                0.97124,                0.88504,                 1.3699,                0.80512,                 0.7931,                0.85603,                0.52208,                 1.3841,                0.87814,                 1.7199,             0.00050616,             0.00050616,             0.00050616
                     67,                0.97291,                0.88097,                 1.3688,                0.79649,                  0.802,                0.85814,                0.52525,                 1.3899,                0.87285,                 1.7175,              0.0004917,              0.0004917,              0.0004917
                     68,                0.96854,                0.87106,                 1.3658,                0.79228,                 0.7931,                 0.8536,                0.51678,                 1.3967,                0.87692,                 1.7332,             0.00047723,             0.00047723,             0.00047723
                     69,                0.97318,                0.88682,                 1.3736,                0.78869,                0.80544,                0.85363,                0.51637,                  1.402,                0.88094,                 1.7395,             0.00046277,             0.00046277,             0.00046277
                     70,                0.96727,                0.87543,                 1.3646,                0.81929,                0.76655,                0.85061,                0.51489,                 1.4047,                0.88732,                 1.7376,             0.00044831,             0.00044831,             0.00044831
                     71,                 0.9603,                0.85608,                 1.3615,                0.81715,                0.78087,                0.85157,                0.51434,                 1.4044,                0.89136,                 1.7407,             0.00043385,             0.00043385,             0.00043385
                     72,                0.95435,                0.86072,                 1.3525,                0.78795,                0.81011,                 0.8479,                0.51572,                 1.4011,                0.89856,                 1.7339,             0.00041939,             0.00041939,             0.00041939
                     73,                0.95633,                0.85553,                 1.3503,                0.80162,                0.78754,                0.84342,                0.51562,                 1.4022,                0.90009,                 1.7364,             0.00040493,             0.00040493,             0.00040493
                     74,                0.95076,                0.84101,                 1.3511,                0.78364,                0.80311,                0.84234,                0.51513,                  1.402,                0.90454,                  1.739,             0.00039046,             0.00039046,             0.00039046
                     75,                0.95065,                0.84216,                 1.3528,                0.79963,                0.79462,                0.84242,                0.51547,                 1.3954,                0.90567,                 1.7384,               0.000376,               0.000376,               0.000376
                     76,                0.94258,                0.83735,                 1.3438,                0.78929,                0.80423,                0.84617,                 0.5183,                 1.3856,                 0.8951,                 1.7311,             0.00036154,             0.00036154,             0.00036154
                     77,                0.94443,                0.84511,                 1.3475,                0.78117,                0.81535,                0.84624,                0.51716,                 1.3879,                0.89363,                 1.7359,             0.00034708,             0.00034708,             0.00034708
                     78,                0.94903,                0.84405,                  1.349,                0.79069,                0.80645,                0.84446,                0.51733,                 1.3822,                0.89096,                 1.7303,             0.00033262,             0.00033262,             0.00033262
                     79,                0.93244,                0.82893,                 1.3358,                0.80431,                0.78754,                0.84706,                0.51897,                  1.378,                0.88676,                 1.7287,             0.00031816,             0.00031816,             0.00031816
                     80,                0.93062,                0.83108,                 1.3324,                0.78481,                0.79533,                0.84926,                0.51886,                 1.3807,                0.88349,                  1.732,              0.0003037,              0.0003037,              0.0003037
                     81,                0.93324,                0.82003,                 1.3357,                0.77951,                0.80222,                0.85193,                0.51823,                 1.3822,                0.88431,                 1.7322,             0.00028923,             0.00028923,             0.00028923
                     82,                0.92428,                0.81942,                 1.3275,                0.82551,                0.76641,                0.85327,                0.51979,                  1.384,                0.88285,                 1.7324,             0.00027477,             0.00027477,             0.00027477
                     83,                0.92518,                0.81831,                 1.3308,                0.78916,                0.79422,                0.84942,                0.52129,                 1.3841,                0.88774,                  1.734,             0.00026031,             0.00026031,             0.00026031
                     84,                0.91972,                0.81778,                  1.325,                0.81679,                0.78309,                0.85034,                0.51815,                 1.3887,                0.89277,                 1.7386,             0.00024585,             0.00024585,             0.00024585
                     85,                 0.9161,                0.81173,                 1.3249,                0.81579,                0.77976,                  0.847,                0.51939,                 1.3882,                0.89199,                 1.7389,             0.00023139,             0.00023139,             0.00023139
                     86,                0.91742,                0.80675,                 1.3284,                0.81442,                0.77419,                0.84477,                0.52058,                 1.3911,                 0.8881,                 1.7413,             0.00021693,             0.00021693,             0.00021693
                     87,                0.90433,                0.79755,                 1.3205,                0.81177,                0.77976,                0.84491,                0.51999,                 1.3936,                0.88732,                 1.7449,             0.00020247,             0.00020247,             0.00020247
